image_filename,image_path,image_sha256,image_width,image_height,prompt_filename,prompt_path,prompt_sha256,mapping_status
111_p12-small-target-far-distance-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/111_p12-small-target-far-distance-01.png,13e8ef71870c18d10ac9cc45523bbe4f41cbf083965e4a221e973326dcf56bb4,1920,1080,111_p12-small-target-far-distance-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/111_p12-small-target-far-distance-01.txt,b7ba0f2bd396685c22da9536b0c3df1d3fa36829ca417b5a322f24be199300b0,PASS
112_p12-small-target-far-distance-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/112_p12-small-target-far-distance-02.png,4246436d0560d692bc2a83933ff0ccc245b079b9dc388f87f12af3ba4c0efbde,1920,1080,112_p12-small-target-far-distance-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/112_p12-small-target-far-distance-02.txt,9e892afca1da6a7508f340e76c380a6e6a84f6ad55880fd51e64442cdbfcc31a,PASS
113_p12-small-target-far-distance-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/113_p12-small-target-far-distance-03.png,4f075f1149ff33cfcbcec68d07edbf4cc29988b3f720ccf0b5d74fdce70facef,1920,1080,113_p12-small-target-far-distance-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/113_p12-small-target-far-distance-03.txt,69fcc9b31d4ac349b5594d7c95905133abe64326f4b35096e699be916a34d561,PASS
114_p12-small-target-far-distance-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/114_p12-small-target-far-distance-04.png,e2928c129ae6704a885c150d43502ddb40a423dc0f8553a21174ef5dae51e0f0,1920,1080,114_p12-small-target-far-distance-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/114_p12-small-target-far-distance-04.txt,c3510cfe73214ad49045dee7b8d3dc9063daa3926c3e2953ae2bbd1b1b949d12,PASS
115_p12-small-target-far-distance-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/115_p12-small-target-far-distance-05.png,622d392259b400aa43fa2e5b1dce8794622f280a4fa06fdaf4da1909f5e5deb0,1920,1080,115_p12-small-target-far-distance-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/115_p12-small-target-far-distance-05.txt,af53407dc94bcc51589f3abb8ca421a8b0b0da17767835aefb5b81d2f6913a4d,PASS
116_p12-small-target-far-distance-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/116_p12-small-target-far-distance-06.png,a14ab07cc237f1a4f11a5051bece00f00a840747d4b99370ef4aae4a0f04676e,1920,1080,116_p12-small-target-far-distance-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/116_p12-small-target-far-distance-06.txt,8c5f899a03582fce7fb6cddb7934d5a7fb4f2517518c5afd2576bf4c14514362,PASS
117_p12-small-target-far-distance-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/117_p12-small-target-far-distance-07.png,8e10fb3e2510598863ef827bd869e44e59f9e066ef57c50ffbde24611b85d0ce,1920,1080,117_p12-small-target-far-distance-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/117_p12-small-target-far-distance-07.txt,61fef7882f1c6ce71e35f2345812eb8be218889909279786918c7078ba2a8200,PASS
118_p12-small-target-far-distance-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/118_p12-small-target-far-distance-08.png,653d2f7b8ae607c5a1d8519b1896aebc1d0e8906e07b7e3d07e5acaf8d44dde7,1920,1080,118_p12-small-target-far-distance-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/118_p12-small-target-far-distance-08.txt,b717d016b7614d0c595587fcdcb52d15d946d5ba86c33e0af10c9fc1f28f3f9d,PASS
119_p12-small-target-far-distance-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/119_p12-small-target-far-distance-09.png,1d937f7e58326096314cee37f9fd8fe698daca3701c607433ed1e5051c852e0d,1920,1080,119_p12-small-target-far-distance-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/119_p12-small-target-far-distance-09.txt,da855b80d6721a817999228e289fc9e42db8b07611d5a777b4ea338cc8ec1be0,PASS
11_p02-supine-on-floor-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/11_p02-supine-on-floor-01.png,b4de656feff104baf2db6ddaddd657dbf850a940b31683a66e179b52e650ffba,1920,1080,11_p02-supine-on-floor-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/11_p02-supine-on-floor-01.txt,88d99aa46f5c0629fb646fbe1cab63417167e3682794869c0b7687706d7161de,PASS
120_p12-small-target-far-distance-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/120_p12-small-target-far-distance-10.png,1f10a05af9f62318af661e1b51e57d9d11f2c1131af580c18997ad8cfeb9a419,1920,1080,120_p12-small-target-far-distance-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/120_p12-small-target-far-distance-10.txt,aa5f979e3bb4f504d13ca2bcdb063947187a894e6bb68c2d5b0d3cc155b6db5e,PASS
121_p13-multi-person-scene-with-one-lying-person-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/121_p13-multi-person-scene-with-one-lying-person-01.png,c52e27d28166379f0bf4e7014d269248cc2878c8b7666f6623a1d37a0020d1cc,1920,1080,121_p13-multi-person-scene-with-one-lying-person-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/121_p13-multi-person-scene-with-one-lying-person-01.txt,dbe33de25c829d604901e15098dc4514e89ded64b022bee78dcd4b2a35d621ef,PASS
122_p13-multi-person-scene-with-one-lying-person-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/122_p13-multi-person-scene-with-one-lying-person-02.png,25860012ebf9600a4fdee82d33b2ac5b3d7d0e4ab8e7da58bf18b9a7dc1f163f,1920,1080,122_p13-multi-person-scene-with-one-lying-person-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/122_p13-multi-person-scene-with-one-lying-person-02.txt,3cc46c9722ecf5c12f8d63c390a238df6eb5ec2bb4331a0dad456ad7f49e58c7,PASS
123_p13-multi-person-scene-with-one-lying-person-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/123_p13-multi-person-scene-with-one-lying-person-03.png,771b0ace516d4c2c30fc25a7af11f23ad483de9c257c18411115d2977c1ae5b2,1920,1080,123_p13-multi-person-scene-with-one-lying-person-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/123_p13-multi-person-scene-with-one-lying-person-03.txt,c8bc3645724f9d735e2a46a5ba82126e06c717b90c6245ec5c2bce8841298fc0,PASS
124_p13-multi-person-scene-with-one-lying-person-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/124_p13-multi-person-scene-with-one-lying-person-04.png,e45842d8c9a5a6acaefd80a5cae41a9e188428ec65dd44a47945bd1fce7147e6,1920,1080,124_p13-multi-person-scene-with-one-lying-person-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/124_p13-multi-person-scene-with-one-lying-person-04.txt,2f7db5db6030b02af0730673cb19ad2eb58554848a5e69b65aa171bbc20736be,PASS
125_p13-multi-person-scene-with-one-lying-person-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/125_p13-multi-person-scene-with-one-lying-person-05.png,7a5f34441fd413216c2b9f8986c63217e803e97536356b527de20889e445f81b,1920,1080,125_p13-multi-person-scene-with-one-lying-person-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/125_p13-multi-person-scene-with-one-lying-person-05.txt,67a5c71ceffd819be19339fa7820ce00a05113cd67cafe1cb0f989b01b2cd233,PASS
126_p13-multi-person-scene-with-one-lying-person-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/126_p13-multi-person-scene-with-one-lying-person-06.png,99cb3837b7ae580e12c124c8254c72e6969a6b4eab30d48fa4304f231dd3cdc7,1920,1080,126_p13-multi-person-scene-with-one-lying-person-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/126_p13-multi-person-scene-with-one-lying-person-06.txt,84db1119ccd45bc07d9fc399fe92c61f0d888eac01902a95f05fb2de2d6b7aa3,PASS
127_p13-multi-person-scene-with-one-lying-person-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/127_p13-multi-person-scene-with-one-lying-person-07.png,30fbf8f91e9d4c43c8f3bd055e10c04ab652a1e808669b0cbf75b75888bd16cf,1920,1080,127_p13-multi-person-scene-with-one-lying-person-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/127_p13-multi-person-scene-with-one-lying-person-07.txt,466f798136c5088a7cbc110b5b0af05e14cc533f9f16a7dde652c70270777f27,PASS
128_p13-multi-person-scene-with-one-lying-person-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/128_p13-multi-person-scene-with-one-lying-person-08.png,7d8f0c1464e4c7566b8b7cbca3914e4a510015d240297a75da22a21e949e80c0,1920,1080,128_p13-multi-person-scene-with-one-lying-person-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/128_p13-multi-person-scene-with-one-lying-person-08.txt,c573850707e52f921d913fde6b1e09f6ff8c4746efff9f629280aca62ae4b719,PASS
129_p13-multi-person-scene-with-one-lying-person-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/129_p13-multi-person-scene-with-one-lying-person-09.png,f78d8ca52d5bc3ed76775ddad8cee820d472856a9ceea09669d20568c1fe8d09,1920,1080,129_p13-multi-person-scene-with-one-lying-person-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/129_p13-multi-person-scene-with-one-lying-person-09.txt,230450a149a86aa005f2222283f47fb1779c4c68aa4dcc9c11c0a8f92b4c3464,PASS
12_p02-supine-on-floor-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/12_p02-supine-on-floor-02.png,9bf58dce8362de316637a40ce17ef8cf5a4a65455b6bb9bdc22a40bb860abee4,1920,1080,12_p02-supine-on-floor-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/12_p02-supine-on-floor-02.txt,6d29651752b91d08f1c1dfed9bd3e3aaa6148c1cdc2f5e33904c68fb42dc4a78,PASS
130_p13-multi-person-scene-with-one-lying-person-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/130_p13-multi-person-scene-with-one-lying-person-10.png,921827a544364c2ea9c94f4a919f980641f4f42318a453d1a7a7cb29c5e73795,1920,1080,130_p13-multi-person-scene-with-one-lying-person-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/130_p13-multi-person-scene-with-one-lying-person-10.txt,ae288d3450029392ac7dbbd0a9b4ee6ba27ea356fc465fd1dc4f27186c887aa2,PASS
131_p14-multi-person-scene-with-one-lying-person-01.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/131_p14-multi-person-scene-with-one-lying-person-01.png,6758e8af8c38f7003789531610b7d7864e0248cee328bb432ebb82554016971e,1920,1080,131_p14-multi-person-scene-with-one-lying-person-01.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/131_p14-multi-person-scene-with-one-lying-person-01.txt,7f5326b4f934ac771fe80872c1fb5ce8813ca9de20b78b274a41b6a40d8167b2,PASS
132_p14-multi-person-scene-with-one-lying-person-02.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/132_p14-multi-person-scene-with-one-lying-person-02.png,35841787251043fed8fc37689f30d4616c2c36546d43917e035ec5a0929a44d2,1920,1080,132_p14-multi-person-scene-with-one-lying-person-02.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/132_p14-multi-person-scene-with-one-lying-person-02.txt,1081469916668b540fded87964c6cbd8a5a62f1b364c503bfa8bcba92e84142a,PASS
133_p14-multi-person-scene-with-one-lying-person-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/133_p14-multi-person-scene-with-one-lying-person-03.png,6ecbdbfe9e463de38f9fda73623b695ca2057fd6b280a94d1edd659acb5cf93a,1920,1080,133_p14-multi-person-scene-with-one-lying-person-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/133_p14-multi-person-scene-with-one-lying-person-03.txt,d93ad19d35fb0e63b90517382122401d2c6bd608e726fffb02021ebb85ecafc7,PASS
134_p14-multi-person-scene-with-one-lying-person-04.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/134_p14-multi-person-scene-with-one-lying-person-04.png,f8dc7665581f06955e7e51fcb1d794d700397c5f2497c479ad21d0d821edf8ad,1920,1080,134_p14-multi-person-scene-with-one-lying-person-04.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/134_p14-multi-person-scene-with-one-lying-person-04.txt,2327c9bd83d520136540b3854985335d4b2580589ea36574d62411f15bf6f16c,PASS
135_p14-multi-person-scene-with-one-lying-person-05.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/135_p14-multi-person-scene-with-one-lying-person-05.png,6dedb4240116565288e9a37accf8ac9d9a5b27997daca1cccb208dcbc603ada2,1920,1080,135_p14-multi-person-scene-with-one-lying-person-05.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/135_p14-multi-person-scene-with-one-lying-person-05.txt,69c53404f8dcf61916fb5847fc70554019e057ba480c7ea615854ed42a4d23ea,PASS
136_p14-multi-person-scene-with-one-lying-person-06.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/136_p14-multi-person-scene-with-one-lying-person-06.png,53eb38450e8698b310091c2fd508870414d28cdbe07e33e7a9ece2da0b18bc28,1920,1080,136_p14-multi-person-scene-with-one-lying-person-06.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/136_p14-multi-person-scene-with-one-lying-person-06.txt,29ca5851a88421d30506535346ca1118eb152c6bd10b40224838dfaee2839c31,PASS
137_p14-multi-person-scene-with-one-lying-person-07.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/137_p14-multi-person-scene-with-one-lying-person-07.png,b7550d1504c6d43d4d342a8e154d080f3b9d5b6cdf4d64fc8e2ece062c50fa0a,1920,1080,137_p14-multi-person-scene-with-one-lying-person-07.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/137_p14-multi-person-scene-with-one-lying-person-07.txt,7618c60d9824a193126410643cddfad93c6dca53a2bffd219cd206d65d4bb47d,PASS
138_p14-multi-person-scene-with-one-lying-person-08.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/138_p14-multi-person-scene-with-one-lying-person-08.png,450dd9643001f245eaa5d70daa8823790d9e7f56d84b62a051ba2706e056c2f8,1920,1080,138_p14-multi-person-scene-with-one-lying-person-08.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/138_p14-multi-person-scene-with-one-lying-person-08.txt,fc5ee4f0df4dd16cb85705dac31adfb04f912e5b9f60abb8c87fc0c78ac1846d,PASS
139_p14-multi-person-scene-with-one-lying-person-09.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/139_p14-multi-person-scene-with-one-lying-person-09.png,a0f85291d3074380372602c5b29b8d86e00b0462f33eeae4efd04867127a8cb5,1920,1080,139_p14-multi-person-scene-with-one-lying-person-09.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/139_p14-multi-person-scene-with-one-lying-person-09.txt,5fd596261d57b005bb3853fae5485c5615f0e964674dff3b50dc416a9cab5ba9,PASS
13_p02-supine-on-floor-03.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/13_p02-supine-on-floor-03.png,560f13e4a70db0d94d90f60f41b9d100fbae87b7b0cd3a69bd00a4515b4dfb52,1920,1080,13_p02-supine-on-floor-03.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/13_p02-supine-on-floor-03.txt,77ebc2b66e870e8314082079789df7ca6cde84323537c9a7c16a33c7bc79af44,PASS
140_p14-multi-person-scene-with-one-lying-person-10.png,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/140_p14-multi-person-scene-with-one-lying-person-10.png,04e15104110c832d8c810e34bf62c039d91dc7ade3b070e480b6d05d227744cb,1920,1080,140_p14-multi-person-scene-with-one-lying-person-10.txt,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/140_p14-multi-person-scene-with-one-lying-person-10.txt,5e1b8ba28d2dda4ee37c0e761bb4bad83bad3140ebd3b7f13cd381fd43298cd2,PASS
