media_id,image_path,image_sha256,event_label,sample_role,scenario_id,group_id,original_split,p2_internal_role,source_type
IMG_003794,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/393_h10-exercise-push-up-plank-03.png,5fde9a687c2d7bab3e19ccc3071680f7ba5a21eaa665cb144f86ab38ab1ab627,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003795,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/394_h10-exercise-push-up-plank-04.png,703e735086d99182053612c80c9c6ea191cce537dfeb1d2c61626e6efb394b1b,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003796,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/395_h10-exercise-push-up-plank-05.png,57174e902bab4a4d1477fdb6ec7ffa0c7a7458cf89db796153745afe4ffbb19c,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003797,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/396_h10-exercise-push-up-plank-06.png,b9a1657ef4ebf2367368ce7885465511ce790a08431195cf4714d84018599f74,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003798,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/397_h10-exercise-push-up-plank-07.png,fd83f0b1328d4a65b2fd7492af0781dcc050a19361b41e7a19d46a9630fff142,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003799,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/398_h10-exercise-push-up-plank-08.png,1c9d75f4a8dfc096708c8977808fe92a4f8a9cca8ef2b3b140770ba7d4b5c60f,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003800,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/399_h10-exercise-push-up-plank-09.png,d687192e8099815b736d2f895e63bfa75411bb0b7585600eaa1dc22edd2978d4,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003801,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/400_h10-exercise-push-up-plank-10.png,4d7aa71171de2ca38a44896049251c1dbf4395c8907cb6e4cd169e9356424456,0,hard_negative,pf_v2_aigc_h10-exercise-push-up-plank,pf_v2_aigc_h10-exercise-push-up-plank,DEV,P2_SCREEN,ai_generated
IMG_003802,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/401_h11-crawling-under-equipment-inspection-01.png,cac451940fc64ddced44b15628f08b7618922521d8da412d5deaedadf876a3a2,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003803,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/402_h11-crawling-under-equipment-inspection-02.png,ef729088133e5ad62aad99296acd23ad386b3cdcfb2531a05fd42e3761149ea0,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003804,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/403_h11-crawling-under-equipment-inspection-03.png,1db53aef77ba24f7d2cd4f78fe254555ec844ac3258796d8cd88825b7d1b0f1d,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003805,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/404_h11-crawling-under-equipment-inspection-04.png,4abbcee850e7c6b0ed6e043cae4a10892e5502f0705fd8bf2bce014ee8ad9c27,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003806,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/405_h11-crawling-under-equipment-inspection-05.png,8820768b55dd9b07c8d0589459ca0a8e5ee5404ee710ad1930f0084083825031,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003807,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/406_h11-crawling-under-equipment-inspection-06.png,4e023daecd3b5953c668f2e9da36cc495d266016b85340172fac47ecd98715b1,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003808,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/407_h11-crawling-under-equipment-inspection-07.png,209808e39feff002661292876bd8f31539dcefb64653374cb63e4ede8437cf9e,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003809,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/408_h11-crawling-under-equipment-inspection-08.png,06415ce063427d056e000e1530439daae92a6f45181f587e1672d2585c20ad55,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003810,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/409_h11-crawling-under-equipment-inspection-09.png,9bdccc82d49745c8bbacebf0606e6b4383e9e62829d105a7d8a6a4128f79ebaf,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003811,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/410_h11-crawling-under-equipment-inspection-10.png,d32e9013a0df3097fd0c3d9613f5fa347bbbea3c542225f88ff571cb61a42c38,0,hard_negative,pf_v2_aigc_h11-crawling-under-equipment-inspection,pf_v2_aigc_h11-crawling-under-equipment-inspection,DEV,P2_SCREEN,ai_generated
IMG_003892,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/211_n02-normal-walking-01.png,84620ef986b653f83fe4161a06054c03b14bfde35ca3588d66b6dcdfeb104929,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003893,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/212_n02-normal-walking-02.png,2a5c2d55fe21dcfb62d6193ee70d56c16a38f892c0ca6991f871e9220a1e4114,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003894,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/213_n02-normal-walking-03.png,df7262d5f0764ffcdeac7c699684178eace0c41aa85f58c6b96a19726c2938a5,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003895,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/214_n02-normal-walking-04.png,fc149aaea8829ea06f3ed12651debf67d1b41ee5405a8479d2855176ad1207f8,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003896,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/215_n02-normal-walking-05.png,3ea5da470a7ca94ea0f92d87746573becb0e70b5d600f444a579417cca00be40,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003897,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/216_n02-normal-walking-06.png,5236377d0e960a946da10b1df70dee4dedb6b1ee8dfab55782303b948b178395,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003898,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/217_n02-normal-walking-07.png,832f2687a61e8d82e1f5571fe27fb39531c55823e664a34cf284c8af48b2a9d0,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003899,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/218_n02-normal-walking-08.png,e5272b7ba0585b8642824a52f893afc42fc446c0ea9e9b7b11ed2b6eb4615835,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003900,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/219_n02-normal-walking-09.png,e12aa00ebca5ce986b5df9f5e39d562be46c2c28dec4a2f9fe6d3e9c9554a048,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003901,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/220_n02-normal-walking-10.png,350be842f28a57c01d24f1ba08b664e57ee67df4d22eb4d566fb272af8819347,0,negative,pf_v2_aigc_n02-normal-walking,pf_v2_aigc_n02-normal-walking,DEV,P2_SCREEN,ai_generated
IMG_003902,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/221_n03-normal-seated-on-chair-stool-01.png,134dfe24ba4a545900acbfdb83b4a62b70449aaadd890b1c75651779c8f2e888,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003903,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/222_n03-normal-seated-on-chair-stool-02.png,965a36ac17f63bff6182aea6c810412c18e5e0b5a8edd978ef54aa65f471699a,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003904,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/223_n03-normal-seated-on-chair-stool-03.png,b0def42df09f987a7c46fd51ecb0ffb1a9d3017e809f2dcb08e60c5ec55a7c0f,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003905,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/224_n03-normal-seated-on-chair-stool-04.png,aca00613e4666301061ddffe9cd1b2f87f0ac0326ec85e74625925198bfd7117,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003906,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/225_n03-normal-seated-on-chair-stool-05.png,decbb91e43f7888ab015c46a93a6681e9ed58d0513898f92b2566cf9f62b736b,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003907,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/226_n03-normal-seated-on-chair-stool-06.png,918bcd9792f6b32b77c3d03234683d235158ee718233c5e8848c6c07f9d3136f,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003908,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/227_n03-normal-seated-on-chair-stool-07.png,70840adc6065155f16f6ee3bea719f65bf73e3ef9ae255e1e6150dba45ac2f84,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003909,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/228_n03-normal-seated-on-chair-stool-08.png,d54811000d65c588d8507882501b378d11f35a8e4bd81d24bdf06c37b63a7c9f,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003910,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/229_n03-normal-seated-on-chair-stool-09.png,321f3a35a48e0a9f07f6f244168a419b8af6fa0e74498afebb4b61b11e640241,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003911,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/230_n03-normal-seated-on-chair-stool-10.png,d2415691cfd3ce59b490d558f1a3b1d4609756643ae69e8afac57b35b82a93d7,0,negative,pf_v2_aigc_n03-normal-seated-on-chair-stool,pf_v2_aigc_n03-normal-seated-on-chair-stool,DEV,P2_SCREEN,ai_generated
IMG_003982,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/01_p01-supine-on-floor-01.png,3f8831314ec9403dafb006291009877fe8a2d85b9930710f92a6048b23d50c70,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003983,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/02_p01-supine-on-floor-02.png,0efbb9f5706f84c5382a0ba30bec46d35ed7b875072c5dbea115139e58a47d8a,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003984,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/03_p01-supine-on-floor-03.png,00226efe88ae972b085592e830ecd461400e627e3f30514aa0bc5174fefc707d,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003985,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/04_p01-supine-on-floor-04.png,b2c04a5ef00e87142592beb2ab5dade093473c24353132baa4f9fa651be1a6a4,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003986,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/05_p01-supine-on-floor-05.png,5c47f738bf7bbfe499cb85f5b8ab7601c3229c4405845c536d6e814c64dc6c79,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003987,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/06_p01-supine-on-floor-06.png,9dc8c1e15e4e31d1c22d5a868a207d56530752c6902fa9c678d824ba7a6e8bb6,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003988,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/07_p01-supine-on-floor-07.png,2d18f5d7a8e1fb5d146ba1167c7a02d08ea63e72f6c3dacfcce8997cd19695b2,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003989,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/08_p01-supine-on-floor-08.png,abc8eeef34ef97fc9ac4511ae695e911ec950c384ff3a959cf1a05e24955588e,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003990,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/09_p01-supine-on-floor-09.png,4791a565447bec69f60b175570fb4bdb5efc1dde5d2474f50073b03398cd012e,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003991,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/10_p01-supine-on-floor-10.png,38ce6cfd624925a391aacf8d6c267d8413b097d6ec4ded21c7df9f4bff2cfeff,1,positive,pf_v2_aigc_p01-supine-on-floor,pf_v2_aigc_p01-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003992,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/11_p02-supine-on-floor-01.png,b4de656feff104baf2db6ddaddd657dbf850a940b31683a66e179b52e650ffba,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003993,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/12_p02-supine-on-floor-02.png,9bf58dce8362de316637a40ce17ef8cf5a4a65455b6bb9bdc22a40bb860abee4,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003994,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/13_p02-supine-on-floor-03.png,560f13e4a70db0d94d90f60f41b9d100fbae87b7b0cd3a69bd00a4515b4dfb52,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003995,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/14_p02-supine-on-floor-04.png,5d32e551633bc5f3cbccce2413e955e88ff6bb590eb8acf1a89ec25d9e39aa59,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003996,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/15_p02-supine-on-floor-05.png,72e402106d3615e66ed2debf52639aef09664d5d70fdb8cc36336a6dee349d22,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003997,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/16_p02-supine-on-floor-06.png,2e9ea4788510caf75d1b8e17db7a510b0a68ad2f97d75835a51c421dc1865380,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003998,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/17_p02-supine-on-floor-07.png,03f04df8719f4f00db8f20614cc8b2dac09a6f1fdd4e26ec246375a43cce72f9,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_003999,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/18_p02-supine-on-floor-08.png,6881ae0e92af78ee265a345ee5b2601e4ce3545a239f37f0fc65e19cdbce3046,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_004000,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/19_p02-supine-on-floor-09.png,b874a600936c52aeddb2d3a93719f0fe02937076b115354fa5d3417153f9027f,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
IMG_004001,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/20_p02-supine-on-floor-10.png,5bac427ba05af7d58237cbf9d1d3606a4615caa7c3c7a8e01d301442ce4c7f63,1,positive,pf_v2_aigc_p02-supine-on-floor,pf_v2_aigc_p02-supine-on-floor,DEV,P2_SCREEN,ai_generated
