item_id,image_sha256,person_idx,conf,x1,y1,x2,y2,area_ratio,level,kp_json,geom_state,features
P4D_PLAN::PF_P4D_HN_SIT_G002_V03,a458075e4d53995d5a06b79b7845b3762afb2f5df3a1b4f9f88d8306f605e349,0,0.9084184169769287,586.2980346679688,277.30279541015625,1198.4378662109375,646.554443359375,0.10900542128308177,primary,"[[1016.858154296875,362.4651794433594,0.9533076882362366],[1025.3585205078125,348.0669250488281,0.9556408524513245],[1010.5299682617188,347.7464599609375,0.6122431755065918],[1064.1358642578125,335.1543273925781,0.9372873902320862],[1025.314453125,335.1831970214844,0.16218815743923187],[1136.37548828125,387.73004150390625,0.9986989498138428],[1059.191650390625,366.0361633300781,0.974918007850647],[1178.2386474609375,487.74114990234375,0.995412290096283],[1040.5582275390625,440.4605712890625,0.8609457015991211],[1165.0916748046875,561.625,0.9847025275230408],[1005.6714477539062,447.4290466308594,0.8298946022987366],[1042.6900634765625,532.3118896484375,0.9984681010246277],[1000.2236938476562,503.24835205078125,0.9936832189559937],[902.3442993164062,538.9427490234375,0.9950049519538879],[878.213623046875,514.3616333007812,0.9820688366889954],[710.388671875,606.21142578125,0.9760257005691528],[715.2454833984375,588.3609008789062,0.9482292532920837]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 118.44527790531842, ""shoulder_hip_dy"": 0.3815745148739161, ""y_band_ratio"": 0.6504378891335427, ""kp_mean_conf"": 0.9372832030057907, ""visible"": 16, ""bbox_ar"": 1.6577849684428576}"
P4D_PLAN::PF_P4D_HN_SIT_G002_V04,0983512e462a6aceae3035e2f75ce3acbb144d94e6ab657a60bd91117a1f2ff2,0,0.939516544342041,742.63916015625,303.9053649902344,1511.0487060546875,791.9378051757812,0.18084914436086152,primary,"[[1401.1278076171875,401.40008544921875,0.23164419829845428],[1396.09228515625,385.33258056640625,0.15662802755832672],[1415.58251953125,386.560302734375,0.041214291006326675],[1375.330810546875,387.3615417480469,0.8523488640785217],[1463.24609375,397.8544006347656,0.3787733018398285],[1332.7657470703125,435.4207763671875,0.9963656663894653],[1469.376953125,480.8105163574219,0.9849594235420227],[1247.3314208984375,442.190673828125,0.9832310676574707],[1429.9149169921875,615.10107421875,0.8928343057632446],[1300.0169677734375,440.4842834472656,0.9403950572013855],[1458.023193359375,684.4359130859375,0.7597389817237854],[1211.375,688.2169189453125,0.9970852732658386],[1299.1046142578125,691.6331176757812,0.9929787516593933],[1067.263427734375,544.5235595703125,0.9937029480934143],[1147.7021484375,566.1516723632812,0.984671413898468],[885.1110229492188,724.6323852539062,0.98392254114151],[954.619140625,747.0234375,0.9700682759284973]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 122.1740452929781, ""shoulder_hip_dy"": 0.4749876296340254, ""y_band_ratio"": 0.6384875993373373, ""kp_mean_conf"": 0.8628480046987533, ""visible"": 15, ""bbox_ar"": 1.574505058733991}"
P4D_PLAN::PF_P4D_HN_SIT_G002_V05,18ee5f3c112248004e858561f6aa0273a1359b5840fc325cefe6aa803b857b37,0,0.9162235260009766,692.3858032226562,345.15643310546875,1155.2552490234375,749.9806518554688,0.09036495070387092,primary,"[[984.2481079101562,448.2107849121094,0.8306187987327576],[985.8223266601562,433.7034606933594,0.8995888829231262],[986.2013549804688,429.2208251953125,0.1497686356306076],[1019.771728515625,419.1222839355469,0.9692856669425964],[1029.4801025390625,411.33251953125,0.052713654935359955],[1085.2418212890625,484.4212646484375,0.999005138874054],[1097.1029052734375,437.12896728515625,0.9415472745895386],[1081.8299560546875,623.1842651367188,0.9974833130836487],[1072.3797607421875,529.66259765625,0.6598067283630371],[993.2445068359375,567.7840576171875,0.9918679594993591],[1004.7946166992188,546.8125,0.683864176273346],[1062.825439453125,656.5208129882812,0.9983417987823486],[1073.03955078125,618.4718627929688,0.9873631596565247],[881.9725341796875,623.4820556640625,0.9961012601852417],[887.155517578125,572.4931640625,0.9720568060874939],[795.3526611328125,716.964111328125,0.9814729690551758],[791.4680786132812,678.4449462890625,0.9391201138496399]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 97.49173868602163, ""shoulder_hip_dy"": 0.4365381657982342, ""y_band_ratio"": 0.6912509950788827, ""kp_mean_conf"": 0.9231682697931926, ""visible"": 15, ""bbox_ar"": 1.1433837808172915}"
P4D_PLAN::PF_P4D_HN_SIT_G003_V01,82c93c11913b624d905bbe6229fb23e3c28feced12dc8004e04a8a5e7e3f721b,0,0.9052770137786865,405.79046630859375,359.6448669433594,957.8955688476562,853.0880737304688,0.1313814198883106,primary,"[[565.6807861328125,436.7539978027344,0.8513849377632141],[551.0505981445312,425.7944641113281,0.31862008571624756],[553.105224609375,425.942138671875,0.8851832151412964],[484.46136474609375,444.8546447753906,0.15918636322021484],[503.15460205078125,458.028076171875,0.9389488101005554],[447.39898681640625,531.5033569335938,0.9452176094055176],[492.7769470214844,580.2107543945312,0.9921724796295166],[536.61328125,608.9674072265625,0.683492124080658],[618.5231323242188,695.041015625,0.9674001336097717],[626.001708984375,603.3212280273438,0.6523172855377197],[712.8982543945312,631.2380981445312,0.9312041997909546],[525.3076171875,750.9016723632812,0.9290605187416077],[553.0462646484375,790.2767944335938,0.9701321125030518],[728.5838623046875,589.3890380859375,0.8931426405906677],[741.2442626953125,629.1262817382812,0.9572019577026367],[864.8394165039062,706.4071655273438,0.8778496384620667],[884.6499633789062,727.7959594726562,0.9284600019454956]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 72.16468768454119, ""shoulder_hip_dy"": 0.43517100809337683, ""y_band_ratio"": 0.5244239538424631, ""kp_mean_conf"": 0.8576117344200611, ""visible"": 16, ""bbox_ar"": 1.1188827709958973}"
P4D_PLAN::PF_P4D_HN_SIT_G003_V02,cdf600081cce213b1f9bad1c9f9fbfed646e637c5236cf94207930eeefd4b0b4,0,0.9201222062110901,832.065673828125,293.5433349609375,1333.878662109375,952.2095947265625,0.15939780289979857,primary,"[[1056.7060546875,395.0665588378906,0.9474459886550903],[1057.3406982421875,377.2090759277344,0.3526006042957306],[1035.216064453125,380.1463623046875,0.9561437964439392],[1036.7398681640625,386.71392822265625,0.051160432398319244],[969.397705078125,392.2632141113281,0.9809269905090332],[1063.7744140625,478.45166015625,0.9965201616287231],[881.6640014648438,515.7774047851562,0.9991106390953064],[1127.5010986328125,580.2715454101562,0.9736701250076294],[912.7901611328125,682.9102172851562,0.9967687129974365],[1139.4158935546875,680.00927734375,0.9637710452079773],[1056.9510498046875,747.5499267578125,0.9932528138160706],[1055.140625,703.3614501953125,0.9992228746414185],[936.747314453125,735.152587890625,0.9995953440666199],[1209.041015625,764.4085693359375,0.9962982535362244],[1095.6817626953125,812.28076171875,0.9982572197914124],[1120.6527099609375,834.1117553710938,0.9781174063682556],[1086.48828125,873.1787719726562,0.9844534993171692]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 84.03147014173696, ""shoulder_hip_dy"": 0.3372610685285613, ""y_band_ratio"": 0.599282422568393, ""kp_mean_conf"": 0.9447597172111273, ""visible"": 16, ""bbox_ar"": 0.7618622949653008}"
P4D_PLAN::PF_P4D_HN_SIT_G003_V03,46e0ab9a8342d2fcafe30c36d58e79d718b6e4c9599bb81dda89718beddeb572,0,0.9031217098236084,441.207275390625,180.58218383789062,1769.703125,895.7988891601562,0.4582187618595299,primary,"[[1396.1971435546875,297.2591857910156,0.9468016028404236],[1417.3897705078125,270.2333679199219,0.9479331374168396],[1399.8828125,267.1784362792969,0.27267491817474365],[1498.15234375,283.8113708496094,0.9639297127723694],[1450.645751953125,272.33905029296875,0.0481855608522892],[1575.7071533203125,461.38787841796875,0.9993877410888672],[1475.931884765625,422.978515625,0.9900830388069153],[1623.9786376953125,689.1156005859375,0.9970410466194153],[1481.31103515625,651.9532470703125,0.9280809164047241],[1644.8511962890625,831.7542114257812,0.9891855716705322],[1538.0328369140625,746.7047119140625,0.862998366355896],[1337.882568359375,787.3172607421875,0.99880051612854],[1275.44384765625,728.0460205078125,0.995586633682251],[950.5535888671875,773.529296875,0.9923338890075684],[927.1996459960938,722.0950317382812,0.97219318151474],[650.7177124023438,864.9190673828125,0.9368199110031128],[676.7803344726562,813.37060546875,0.8690910935401917]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 124.78520262557835, ""shoulder_hip_dy"": 0.4411228670356027, ""y_band_ratio"": 0.6179113945034056, ""kp_mean_conf"": 0.9164338298141956, ""visible"": 16, ""bbox_ar"": 1.8574731822165356}"
P4D_PLAN::PF_P4D_HN_SIT_G003_V04,508aafa44c932eafee7b1820477be13106729fffa88645274c533de97f008c20,0,0.9298730492591858,577.6685791015625,282.48651123046875,1401.857421875,765.4378662109375,0.19195752236555563,primary,"[[1115.608154296875,413.7476806640625,0.9861396551132202],[1128.3848876953125,394.1016845703125,0.975074052810669],[1097.8387451171875,391.2283630371094,0.8365458846092224],[1179.1829833984375,364.6392517089844,0.9342954158782959],[1094.551513671875,362.25799560546875,0.2481297254562378],[1278.181640625,438.5819396972656,0.9994586110115051],[1098.7196044921875,371.76434326171875,0.9961436986923218],[1317.686767578125,588.3649291992188,0.9968806505203247],[964.9764404296875,403.0533142089844,0.9776871800422668],[1310.3580322265625,689.5160522460938,0.9923041462898254],[965.5801391601562,457.85394287109375,0.9657386541366577],[1143.747314453125,646.0946655273438,0.9996746778488159],[1039.429443359375,600.3372802734375,0.9992276430130005],[991.748291015625,669.6699829101562,0.9986573457717896],[928.468017578125,624.4759521484375,0.9972577691078186],[748.57177734375,723.2752685546875,0.9919447302818298],[731.7421875,712.8768920898438,0.9880414009094238]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 113.95246436426528, ""shoulder_hip_dy"": 0.45147990407795086, ""y_band_ratio"": 0.7278391947097537, ""kp_mean_conf"": 0.9343059553819544, ""visible"": 17, ""bbox_ar"": 1.7065669953587124}"
P4D_PLAN::PF_P4D_HN_SIT_G003_V05,d4b910a71663ae1b2d90e1edb5af4980842e20eb492d861eb965db1d5c14ab0d,0,0.8943492770195007,720.451904296875,309.8288879394531,1143.533203125,702.0902709960938,0.08003397734554407,primary,"[[889.55712890625,419.28839111328125,0.5696119070053101],[881.3726806640625,403.26763916015625,0.06390051543712616],[891.0267333984375,406.21905517578125,0.6731427311897278],[826.5921630859375,389.04083251953125,0.0536903440952301],[864.4901733398438,397.7640380859375,0.9234509468078613],[777.744140625,423.77081298828125,0.9396098256111145],[830.5368041992188,463.1748352050781,0.9928364157676697],[836.033935546875,500.29779052734375,0.7105918526649475],[878.8407592773438,575.488037109375,0.9826022386550903],[916.6963500976562,526.8933715820312,0.6666762828826904],[962.5510864257812,558.4783325195312,0.953789234161377],[788.325439453125,610.5568237304688,0.9633237719535828],[823.4013671875,640.3978881835938,0.9869900345802307],[982.4463500976562,574.5829467773438,0.881843090057373],[1012.812255859375,606.6663208007812,0.9599151015281677],[1008.973388671875,651.3630981445312,0.7280234694480896],[1029.9228515625,669.5597534179688,0.839516818523407]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 89.45763042373436, ""shoulder_hip_dy"": 0.46398789103864196, ""y_band_ratio"": 0.6265947937939045, ""kp_mean_conf"": 0.8514615813891093, ""visible"": 15, ""bbox_ar"": 1.0785698442485585}"
P4D_PLAN::PF_P4D_HN_SIT_G004_V01,9cc7238930c1217ea2d18dc48dbdea669e51a458fa066a7b6898b4246cbc93d9,0,0.9033639430999756,748.7858276367188,390.7420349121094,1179.77099609375,710.395263671875,0.06643798256407288,primary,"[[904.9661865234375,452.33526611328125,0.9291384220123291],[902.2789916992188,440.3226013183594,0.5902424454689026],[894.1393432617188,443.3591613769531,0.9300650358200073],[880.5546264648438,440.28021240234375,0.16078925132751465],[863.07373046875,448.4788513183594,0.9024850726127625],[858.1809692382812,483.7024230957031,0.9277046918869019],[865.0294799804688,506.2991027832031,0.9942243695259094],[851.2617797851562,552.7332763671875,0.6598410606384277],[845.596435546875,595.0391845703125,0.9796341061592102],[849.331298828125,623.9091796875,0.6291942596435547],[811.7124633789062,666.15478515625,0.9537175893783569],[945.6005859375,599.287353515625,0.9560418725013733],[952.3387451171875,622.7703247070312,0.9863772392272949],[1062.86767578125,545.2246704101562,0.9286293387413025],[1068.7503662109375,566.4388427734375,0.9771504402160645],[1120.146728515625,624.03173828125,0.8994612097740173],[1124.4935302734375,643.1193237304688,0.9520133137702942]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 53.02173404819762, ""shoulder_hip_dy"": 0.36298108616658314, ""y_band_ratio"": 0.4987182555711799, ""kp_mean_conf"": 0.8872450292110443, ""visible"": 16, ""bbox_ar"": 1.3482897392565891}"
P4D_PLAN::PF_P4D_HN_SIT_G004_V01,9cc7238930c1217ea2d18dc48dbdea669e51a458fa066a7b6898b4246cbc93d9,1,0.765943706035614,1477.48291015625,1.3995895385742188,1557.645751953125,127.9665756225586,0.004892925001040566,background,[],GEOM_UNCERTAIN,null
P4D_PLAN::PF_P4D_HN_SIT_G004_V02,b4a496f7a6980d1cb33c30bb54ebb18ee79a76b3f689ee24e77f1c812603559e,0,0.9158511757850647,587.0272216796875,276.2112121582031,939.0359497070312,758.8333740234375,0.08192863296488617,primary,"[[761.3963012695312,357.4800109863281,0.9600803256034851],[761.413330078125,340.7351989746094,0.6629122495651245],[741.85009765625,347.7733459472656,0.9506083130836487],[751.629638671875,346.70361328125,0.3176915645599365],[695.3882446289062,364.8316345214844,0.9623414278030396],[804.22412109375,429.2152404785156,0.9962452054023743],[622.2233276367188,456.4413146972656,0.9991219639778137],[855.58544921875,542.0462036132812,0.9663810729980469],[627.1115112304688,578.7901611328125,0.9950474500656128],[813.6754760742188,621.0596923828125,0.9477695822715759],[724.52783203125,617.1090698242188,0.9869568347930908],[795.8155517578125,608.4410400390625,0.9977794289588928],[675.875244140625,627.0213012695312,0.9988414645195007],[856.8485107421875,623.364501953125,0.9870856404304504],[720.0086059570312,653.6195068359375,0.9932606816291809],[840.9027099609375,675.6826171875,0.9424467086791992],[769.8351440429688,710.9133911132812,0.9594315886497498]]",GEOM_UPRIGHT_OR_LIMB_SUPPORTED,"{""torso_angle"": 82.6303636616327, ""shoulder_hip_dy"": 0.3624012879774168, ""y_band_ratio"": 0.5836825842105153, ""kp_mean_conf"": 0.9190589119406307, ""visible"": 17, ""bbox_ar"": 0.7293671029670564}"
